1440536700634879111,0,1440536700471252918,0.578882626362,1.41234337369,3.42933212388,-0.123078809706,-0.0527183477013,-0.251471419751,0.958558557139,-1.83278347434e-06,-1.19818107203e+105,-3.52446454491e+66,-6.97432418179e+100,1.34385855669e-321,4.74303020008e-322,1.92660226667e-316,2.97079410829e-313,0.0,1.92661333374e-316,1.97626258336e-323,0.0,0.0,1.92662716757e-316,0.0,0.0,1.26480805335e-321,1.42784971648e-321,1.92841094218e-316,1.9280520529e-316,2.12199579047e-314,1.65910504707e-316,2.37151510004e-322,3.95252516673e-322,1.92730344463e-316,1.77863632503e-322,2.12199579047e-314,1.09934084583e+248,3.31066677225e-80,9.53546696474e-322,6.93876120056e-310,6.93876120056e-310,6.32404026677e-322,3.95252516673e-322,1.92721569857e-316,7.1639518647e-322
1440536704345587585,1,1440536704191591740,0.356239139668,0.245349570487,1.03798515275,0.76809805142,-0.246784120858,-0.583273549091,0.0944190024723,2.00245121607e+59,-7.20489370779e+280,-7.1407942393e+280,1.74715580712e-307,0.0,1.7522456644e-307,0.0,0.0,0.0,1.8358941856e-316,9.48606040015e-322,9.48606040015e-322,3.79625047012e-311,1.55265296383e-282,4.80867903194e+151,7.54792497479e+168,4.77830966845e-299,0.0,0.0,1.65436122511e-24,4.47820144822e-305,0.0,2.03491651394e+236,-6.79557867517e+97,2.00448180528e+59,-7.20489370779e+280,-7.1407942393e+280,1.74715580712e-307,0.0,1.7522456644e-307,0.0,0.0,0.0,1.8358941856e-316,1.89721208003e-321,9.48606040015e-322
1440536706663376750,2,1440536706369511843,-0.164877867623,0.469385502162,1.25343755484,0.717988237766,-0.516562723862,0.466535313169,0.000802689948717,2.00245121607e+59,-7.20489370779e+280,-7.1407942393e+280,1.74715580712e-307,0.0,1.7522456644e-307,0.0,0.0,0.0,1.84167435841e-316,9.48606040015e-322,2.37151510004e-322,2.58768186343e-316,0.0,1.84167119639e-316,0.0,0.0,1.34879921315e-321,2.58767237737e-316,1.97927361704e-316,4.80867903194e+151,7.54792497479e+168,4.77830966845e-299,0.0,0.0,1.65436122511e-24,4.47820144822e-305,0.0,2.03491651394e+236,-6.79557867517e+97,2.00448180528e+59,-7.20489370779e+280,-7.1407942393e+280,1.74715580712e-307,0.0,1.7522456644e-307
1440536708464861987,3,1440536708313329458,0.927824687956,0.447994929458,-0.506079771992,0.180396724816,0.964036635699,-0.191460075868,0.0378606134871,4.79932528876e-314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99428016934e-316,1.99428372661e-316,1.8774494542e-321,4.94065645841e-324,4.79932528876e-314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99428491237e-316,1.99428846964e-316,1.08694442085e-321,4.94065645841e-324,4.79932528876e-314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9942896554e-316,1.99429321267e-316,6.91691904178e-322,4.94065645841e-324
1440536708464861987,4,1440536708346877337,0.612122034338,0.638094416333,-0.364483255986,0.176876133072,0.966487223652,-0.185854258347,0.00868761886298,0.0019678184155,-0.00104003080456,-0.00104271847011,-0.000120821381611,-0.000303465049821,6.05348424259e-05,-0.00104003080456,0.000610273831548,0.000552418194289,7.52218937569e-05,0.00016235193735,-2.08449805768e-05,-0.00104271847011,0.000552418194289,0.000564127935297,6.32378296376e-05,0.000159843528683,-3.23174780799e-05,-0.000120821381611,7.52218937569e-05,6.32378296376e-05,9.85880035067e-06,1.90117326608e-05,-1.76354700335e-06,-0.000303465049821,0.00016235193735,0.000159843528683,1.90117326608e-05,4.7167266236e-05,-8.68050182808e-06,6.05348424259e-05,-2.08449805768e-05,-3.23174780799e-05,-1.76354700335e-06,-8.68050182808e-06,4.95019130172e-06
1440536708464861987,5,1440536708380611181,0.566432134219,0.684696375172,-0.349527787474,0.173727873871,0.967231399294,-0.185151238236,0.00103200782462,0.00206822168176,-0.00113200548005,-0.00109572255825,-0.000131505304896,-0.000320889360966,5.73467811671e-05,-0.00113200548005,0.000699797638843,0.000604017257554,8.54002696819e-05,0.000178807321581,-1.51395009034e-05,-0.00109572255825,0.000604017257554,0.000597185988754,6.91015774537e-05,0.00016864198148,-3.03698952217e-05,-0.000131505304896,8.54002696819e-05,6.91015774537e-05,1.0993066689e-05,2.09129223445e-05,-1.22052225763e-06,-0.000320889360966,0.000178807321581,0.00016864198148,2.09129223445e-05,5.03732940474e-05,-7.71148141863e-06,5.73467811671e-05,-1.51395009034e-05,-3.03698952217e-05,-1.22052225763e-06,-7.71148141863e-06,6.57172400817e-06
1440536708464861987,6,1440536708414256811,0.598182513989,0.653529869749,-0.364675774189,0.174906933749,0.966540959898,-0.187627592963,0.00142257719755,0.00158467099952,-0.000842065111976,-0.000860288425374,-9.64813498603e-05,-0.000246531308338,5.22513610011e-05,-0.000842065111976,0.000505655942439,0.000458843211911,6.19997424214e-05,0.000132940804318,-1.75600904037e-05,-0.000860288425374,0.000458843211911,0.000478888643586,5.16991210695e-05,0.000133013065998,-2.85962131854e-05,-9.64813498603e-05,6.19997424214e-05,5.16991210695e-05,8.12007824236e-06,1.53801288525e-05,-1.40056507448e-06,-0.000246531308338,0.000132940804318,0.000133013065998,1.53801288525e-05,3.86892151078e-05,-7.50031504227e-06,5.22513610011e-05,-1.75600904037e-05,-2.85962131854e-05,-1.40056507448e-06,-7.50031504227e-06,4.54347175713e-06
1440536708485188254,7,1440536708447932959,0.57922610059,0.648453740054,-0.351157889913,0.174836167527,0.966401162205,-0.188405580379,-0.00210843412963,0.00266027774401,-0.00121104772383,-0.00141483566943,-0.000126595657451,-0.000408298692579,0.000106199811656,-0.00121104772383,0.000688460462546,0.000638154942146,8.31159776902e-05,0.0001901691343,-2.78118898031e-05,-0.00141483566943,0.000638154942146,0.000774472522247,6.46060528173e-05,0.000215745769801,-5.81379813672e-05,-0.000126595657451,8.31159776902e-05,6.46060528173e-05,1.10791397685e-05,2.02599681171e-05,-1.32779236205e-06,-0.000408298692579,0.0001901691343,0.000215745769801,2.02599681171e-05,6.31027521017e-05,-1.53179684576e-05,0.000106199811656,-2.78118898031e-05,-5.81379813672e-05,-1.32779236205e-06,-1.53179684576e-05,8.55316440585e-06
1440536708515366163,8,1440536708481468678,0.577598609172,0.564911072133,-0.367611399211,0.176436056805,0.964846983147,-0.194749800488,-0.00362383511248,0.000233145607131,-0.000157196158975,-9.00428028666e-05,-2.20004080955e-05,-3.62441759663e-05,-7.34954623288e-08,-0.000157196158975,0.000294715552762,3.93737885732e-05,4.40366246535e-05,2.72628523026e-05,5.77749420205e-06,-9.00428028666e-05,3.93737885732e-05,0.000122221306518,1.91058232294e-06,1.66472044719e-05,-1.46597623525e-06,-2.20004080955e-05,4.40366246535e-05,1.91058232294e-06,6.99915501735e-06,3.86997581223e-06,1.39509990289e-06,-3.62441759663e-05,2.72628523026e-05,1.66472044719e-05,3.86997581223e-06,5.99888100988e-06,4.51217956978e-07,-7.34954623288e-08,5.77749420205e-06,-1.46597623525e-06,1.39509990289e-06,4.51217956978e-07,1.86038443848e-06
1440536708545540888,9,1440536708515006542,0.550109262243,0.508887670056,-0.360485255474,0.176785517463,0.963682721886,-0.200019766147,-0.00738820029657,0.000159338142125,-0.000100751213755,-7.2584176153e-05,-1.34997777919e-05,-2.48739721222e-05,1.03206843069e-06,-0.000100751213755,0.000167797287081,2.95412601817e-05,2.49495841358e-05,1.75161612087e-05,2.72439274799e-06,-7.2584176153e-05,2.95412601817e-05,8.43075871983e-05,1.42782009985e-06,1.2564559509e-05,-1.46994599501e-06,-1.34997777919e-05,2.49495841358e-05,1.42782009985e-06,3.99383628837e-06,2.39170196083e-06,6.83351900666e-07,-2.48739721222e-05,1.75161612087e-05,1.2564559509e-05,2.39170196083e-06,4.11145530496e-06,8.98521926085e-08,1.03206843069e-06,2.72439274799e-06,-1.46994599501e-06,6.83351900666e-07,8.98521926085e-08,1.00226349662e-06
