1440536699879668351,0,1440536699733520500,0,1440536699733520500,0,0,0,0.216017395258,0.0868031084538,0.892295300961,0.499597479005,0.152107635752,-0.150021981685,0.839499269853
1440536699887720845,1,1440536699834488623,0,1440536699834488623,0,0,0,0.206047445536,0.0831894055009,0.876984596252,0.479969000541,0.130664737025,-0.148747953573,0.854652280797
1440536699903854630,2,1440536699868004553,0,1440536699868004553,0,0,0,0.202032089233,0.0814447030425,0.864051520824,0.461248036148,0.130606985591,-0.162249236619,0.862477390021
1440536699944421922,3,1440536699901520721,0,1440536699901520721,0,0,0,0.196957066655,0.0788551867008,0.849707484245,0.451850710617,0.137812391291,-0.175209500823,0.863794139902
1440536699976636687,4,1440536699935024731,0,1440536699935024731,0,0,0,0.197232112288,0.0803297609091,0.852316379547,0.428969169353,0.118640501288,-0.186847961935,0.875784071374
1440536700008829659,5,1440536699968491070,0,1440536699968491070,0,0,0,0.188660025597,0.0769512504339,0.817834079266,0.423606767534,0.0815845065246,-0.207762685005,0.87791567612
1440536700041020910,6,1440536700002056591,0,1440536700002056591,0,0,0,0.185713708401,0.0777059420943,0.801729559898,0.422426537888,0.011986135672,-0.224764437357,0.878005180465
1440536700073234920,7,1440536700035584681,0,1440536700035584681,0,0,0,0.193328261375,0.0815342590213,0.818776071072,0.409022084164,0.0338791306068,-0.232914174839,0.881648528503
1440536700105781224,8,1440536700069100611,0,1440536700069100611,0,0,0,0.193754777312,0.0836529433727,0.829904913902,0.415587982238,-0.00745833834232,-0.230040235057,0.879950272052
1440536700137975048,9,1440536700102616541,0,1440536700102616541,0,0,0,0.196059942245,0.0888216942549,0.860797405243,0.405917418658,-0.0132490738808,-0.212684106771,0.888718731661
1440536700170150649,10,1440536700136093132,0,1440536700136093132,0,0,0,0.197276368737,0.0920004099607,0.864029169083,0.397475338472,-0.0362382858495,-0.197366813558,0.895402974988
1440536700210390226,11,1440536700169587128,0,1440536700169587128,0,0,0,0.203172251582,0.095661662519,0.875364482403,0.388518371326,-0.00595082835526,-0.194809131569,0.900592839172
1440536700242601939,12,1440536700203103058,0,1440536700203103058,0,0,0,0.201289907098,0.0942579209805,0.856151580811,0.389621260722,-0.025550016507,-0.195943747464,0.899526823019
1440536700274799430,13,1440536700236618988,0,1440536700236618988,0,0,0,0.208916768432,0.0980200544,0.869304656982,0.38540672931,-0.0117061095401,-0.19939545885,0.900869618603
1440536700307021753,14,1440536700270135157,0,1440536700270135157,0,0,0,0.204129189253,0.0960941836238,0.843237221241,0.39366393012,-0.070756144094,-0.178162943424,0.899044064309
1440536700339407675,15,1440536700303651087,0,1440536700303651087,0,0,0,0.201914131641,0.0960271432996,0.820879101753,0.413651554338,-0.0823464524147,-0.168148524466,0.890975607074
1440536700371605324,16,1440536700337135307,0,1440536700337135307,0,0,0,0.196912005544,0.0945812612772,0.797361552715,0.408803253439,-0.0939109272785,-0.170953462241,0.891535502699
1440536700403819978,17,1440536700370651476,0,1440536700370651476,0,0,0,0.19330213964,0.0894261598587,0.782122194767,0.433986117956,-0.0720605435886,-0.175854961247,0.880646555158
1440536700444131227,18,1440536700404199116,0,1440536700404199116,0,0,0,0.191349357367,0.08807425946,0.768447875977,0.436010733607,-0.0702061600136,-0.170779146734,0.880795216391
1440536700476288248,19,1440536700437715046,0,1440536700437715046,0,0,0,0.195475533605,0.0883636027575,0.776033461094,0.442438327984,-0.0606977319829,-0.169087920177,0.878620160483
1440536700508488693,20,1440536700471252911,0,1440536700471252911,0,0,0,0.188133642077,0.0850169211626,0.75689291954,0.456900975301,-0.057113791634,-0.171112650541,0.871033858905
1440536700540993850,21,1440536700504715435,0,1440536700504715435,0,0,0,0.196853592992,0.0863042473793,0.778943240643,0.458926217302,-0.064498135069,-0.182336059171,0.867167970936
1440536700573214908,22,1440536700538231365,0,1440536700538231365,0,0,0,0.201128900051,0.0868006274104,0.783076882362,0.451394020915,-0.0606446285711,-0.175249492805,0.872842060617
1440536700613459823,23,1440536700571747295,0,1440536700571747295,0,0,0,0.20783212781,0.0896378904581,0.795070290565,0.431330398592,-0.0333574907355,-0.169690938295,0.885463919033
1440536700645682789,24,1440536700605158321,0,1440536700605158321,0,0,0,0.205269485712,0.0854605287313,0.781031668186,0.442612715438,-0.0518544937786,-0.195362083113,0.873635368932
1440536700677875962,25,1440536700638674252,0,1440536700638674252,0,0,0,0.201862961054,0.0847322866321,0.768136620522,0.449804589733,-0.0793520719804,-0.186230494795,0.869883479148
1440536700710065237,26,1440536700672190182,0,1440536700672190182,0,0,0,0.21020129323,0.0903499498963,0.794014036655,0.443398170705,-0.0733804202922,-0.179474757615,0.875101253918
