1440536694588421340,49157,1440536694587782171,-0.933810293674,0.456352442503,0.581110835075,0.0666828155518,0.119299612939,-0.675586462021,0.724502623081
1440536694594711323,49158,1440536694594387609,-0.933823823929,0.456319004297,0.581105649471,0.0667739883065,0.119113489985,-0.675616085529,0.724497199059
1440536694602707150,49159,1440536694602464327,-0.933817327023,0.456290274858,0.581074416637,0.0667500793934,0.11912060529,-0.675614833832,0.72449940443
1440536694611623842,49160,1440536694611323316,-0.933864474297,0.456266701221,0.581048250198,0.0668625086546,0.119015827775,-0.67559671402,0.724523186684
1440536694619685882,49161,1440536694619496059,-0.933796703815,0.456219255924,0.581007122993,0.0668434128165,0.119003273547,-0.67561095953,0.724513709545
1440536694628642422,49162,1440536694628338853,-0.933816850185,0.456186443567,0.58098512888,0.0669584795833,0.118861302733,-0.675599575043,0.724536955357
1440536694635716624,49163,1440536694635465630,-0.933812975883,0.456183940172,0.580931663513,0.0669093057513,0.118974283338,-0.675601780415,0.724520862103
1440536694645303525,49164,1440536694645050147,-0.933776736259,0.456150025129,0.580915868282,0.0670159384608,0.118853256106,-0.675595343113,0.724536955357
1440536694653329815,49165,1440536694653193098,-0.933808505535,0.456143528223,0.580861270428,0.0669948831201,0.118935801089,-0.675601780415,0.724519312382
1440536694662014829,49166,1440536694661699069,-0.933701753616,0.45611166954,0.580814838409,0.067029543221,0.118943572044,-0.675571203232,0.724543392658
1440536694670471247,49167,1440536694670244571,-0.933668971062,0.456095427275,0.580775380135,0.0670916587114,0.118947505951,-0.675557672977,0.724549531937
1440536694678951156,49168,1440536694678726079,-0.933579266071,0.45608818531,0.580719649792,0.0671943351626,0.118887886405,-0.675490498543,0.724612534046
1440536694687545364,49169,1440536694687390573,-0.93355679512,0.456055551767,0.580656409264,0.067256860435,0.118896350265,-0.675474524498,0.724620103836
1440536694694730676,49170,1440536694694451218,-0.933508872986,0.456040680408,0.580605149269,0.067346714437,0.118878781796,-0.675413131714,0.724671900272
1440536694703863242,49171,1440536694703444012,-0.933414399624,0.456022173166,0.580526530743,0.067342415452,0.118957206607,-0.67535841465,0.724710464478
1440536694711789694,49172,1440536694711509324,-0.933370828629,0.456007242203,0.580465555191,0.0673947557807,0.119030840695,-0.675298035145,0.724749743938
1440536694720515727,49173,1440536694720266958,-0.933285593987,0.45598039031,0.580390870571,0.0675127655268,0.118958629668,-0.675284087658,0.724763691425
1440536694728424492,49174,1440536694728073047,-0.932674884796,0.456157624722,0.581026494503,0.0684472620487,0.119269557297,-0.675569713116,0.724358558655
1440536694736576588,49175,1440536694736385204,-0.93268764019,0.456160783768,0.581017673016,0.0684672668576,0.119365371764,-0.67550098896,0.724405050278
1440536694745367199,49176,1440536694745220593,-0.932532310486,0.456118643284,0.580892145634,0.0685119256377,0.119333326817,-0.675491154194,0.724415242672
1440536694753874215,49177,1440536694753592374,-0.933034002781,0.455912053585,0.580159723759,0.0676849111915,0.119190044701,-0.675068974495,0.724909961224
1440536694761606339,49178,1440536694761438783,-0.932880282402,0.455877929926,0.580032885075,0.0677402466536,0.119126200676,-0.675021350384,0.724959611893
1440536694769056115,49179,1440536694768887424,-0.932844400406,0.455834269524,0.58000767231,0.0677640214562,0.119222059846,-0.674926578999,0.725029826164
1440536694778685874,49180,1440536694778443944,-0.932722687721,0.455769628286,0.579894542694,0.0678580999374,0.119216389954,-0.674845635891,0.725097298622
1440536694786697615,49181,1440536694786431467,-0.932661473751,0.455697923899,0.579801499844,0.0679521337152,0.119177259505,-0.674790680408,0.725146055222
1440536694795198418,49182,1440536694794882013,-0.932576656342,0.455629438162,0.579706132412,0.0680266022682,0.119157083333,-0.674727261066,0.725201368332
1440536694802583751,49183,1440536694802397543,-0.93252158165,0.455558985472,0.579628348351,0.0680970102549,0.119142457843,-0.674687087536,0.725234568119
1440536694811310226,49184,1440536694811013193,-0.932553827763,0.455509603024,0.579584419727,0.06820961833,0.119065336883,-0.674619376659,0.725299715996
1440536694818987507,49185,1440536694818742426,-0.932511031628,0.455496370792,0.579547226429,0.0682796239853,0.119031719863,-0.674560785294,0.725353121758
1440536694829157562,49186,1440536694828879848,-0.932418584824,0.455449491739,0.579493880272,0.0682772547007,0.119017459452,-0.67454713583,0.725368380547
1440536694836486199,49187,1440536694836284217,-0.932345747948,0.455423772335,0.579479813576,0.068288654089,0.119034849107,-0.674478948116,0.725427806377
1440536694844816875,49188,1440536694844637677,-0.932338178158,0.455370604992,0.579456746578,0.0683024451137,0.119036488235,-0.674447894096,0.725455164909
1440536694852627834,49189,1440536694852461761,-0.932270586491,0.45531925559,0.57942199707,0.0683143734932,0.119067944586,-0.674367904663,0.725523233414
1440536694861161397,49190,1440536694860876710,-0.932199895382,0.455245137215,0.579404115677,0.0683373510838,0.119116768241,-0.674278020859,0.725596606731
1440536694872090985,49191,1440536694871724244,-0.93213647604,0.455179423094,0.579313635826,0.0683614909649,0.119097709656,-0.674230754375,0.72564136982
1440536694879310823,49192,1440536694878997245,-0.932032942772,0.455136656761,0.579316437244,0.0683333203197,0.119187287986,-0.674139022827,0.725714564323
1440536694886473168,49193,1440536694886178009,-0.931958138943,0.455082654953,0.579324841499,0.0683287754655,0.119209431112,-0.67405384779,0.725790441036
1440536694894974211,49194,1440536694894579351,-0.931913733482,0.454996496439,0.579330205917,0.0684069469571,0.119106128812,-0.673984050751,0.725864827633
1440536694902767747,49195,1440536694902409988,-0.931844830513,0.454947263002,0.579357028008,0.0683720484376,0.119164004922,-0.673904776573,0.725932180882
1440536694911663099,49196,1440536694911464483,-0.931840360165,0.454897224903,0.579409301281,0.0683644935489,0.119136460125,-0.673835396767,0.726001918316
1440536694920159430,49197,1440536694919869079,-0.931777477264,0.454861164093,0.5794531703,0.0682521685958,0.119250930846,-0.673764824867,0.72605907917
1440536694928341632,49198,1440536694927961624,-0.931690335274,0.45479169488,0.579481184483,0.0682635307312,0.119235046208,-0.673711597919,0.726110041142
1440536694935662753,49199,1440536694935349082,-0.931536912918,0.454717457294,0.579561829567,0.0680123120546,0.119590453804,-0.673611164093,0.726168394089
1440536694945200086,49200,1440536694944838537,-0.93146109581,0.454690724611,0.579618453979,0.0679094418883,0.119745634496,-0.673567116261,0.726193249226
1440536694953983337,49201,1440536694953638287,-0.931306004524,0.454619258642,0.579640388489,0.0677331909537,0.119943767786,-0.673535525799,0.726206302643
1440536694963307960,49202,1440536694962822908,-0.931248307228,0.454535335302,0.579734742641,0.0676167532802,0.120116077363,-0.673489153385,0.726231694221
1440536694969653790,49203,1440536694969405707,-0.931215167046,0.454498082399,0.579800724983,0.0674615427852,0.12030813098,-0.673464417458,0.726237356663
1440536694978741177,49204,1440536694978466705,-0.931112587452,0.454447209835,0.579887986183,0.067208789289,0.120618805289,-0.673394262791,0.726274311543
